transaction_id,customer_id,rules_triggered,risk_score,transaction_amount,transaction_date,merchant_category,location,is_fraud
TXN0036966,CUST01154,R6_odd_hour_high_value,3,17478.13,2023-07-24 00:00:12,Electronics,Lucknow,0
TXN0037195,CUST00593,R6_odd_hour_high_value,3,73551.45,2024-11-26 00:09:23,Electronics,Ahmedabad,0
TXN0036993,CUST02374,R6_odd_hour_high_value,3,75000.0,2023-05-04 01:31:43,Atm Withdrawal,Bengaluru,0
TXN0035091,CUST00755,R6_odd_hour_high_value,3,66198.83,2024-04-20 02:04:56,Insurance,Pune,0
TXN0035090,CUST00602,R6_odd_hour_high_value,3,41443.65,2024-07-03 00:43:15,Travel,Mumbai,0
TXN0035088,CUST01515,R6_odd_hour_high_value,3,34257.04,2024-03-26 04:49:53,Electronics,Delhi,0
TXN0034693,CUST01231,R6_odd_hour_high_value,3,42638.79,2023-07-20 03:30:10,Electronics,Kolkata,0
TXN0034680,CUST01125,R6_odd_hour_high_value,3,25733.15,2024-03-01 04:01:11,Healthcare,Jaipur,0
TXN0050300,CUST00166,R6_odd_hour_high_value,3,75000.0,2023-05-05 00:45:00,Shopping,Kochi,0
TXN0050297,CUST00410,R6_odd_hour_high_value,3,55153.43,2024-12-12 03:44:04,Electronics,Ahmedabad,0
TXN0050292,CUST01558,R6_odd_hour_high_value,3,65809.97,2023-09-13 04:20:05,Electronics,Lucknow,0
TXN0035783,CUST01658,R6_odd_hour_high_value,3,31512.44,2023-12-30 01:34:26,Electronics,Lucknow,0
TXN0050399,CUST00091,R6_odd_hour_high_value,3,23233.2,2024-11-24 02:30:52,Electronics,Chandigarh,0
TXN0034581,CUST00242,R6_odd_hour_high_value,3,48735.65,2024-11-10 04:50:00,Atm Withdrawal,Pune,0
TXN0034657,CUST02893,R6_odd_hour_high_value,3,31543.4,2023-10-26 04:29:33,Atm Withdrawal,Jaipur,0
TXN0034646,CUST00560,R6_odd_hour_high_value,3,36384.49,2023-07-19 04:39:57,Atm Withdrawal,Chennai,0
TXN0034645,CUST00895,R6_odd_hour_high_value,3,38679.08,2023-05-26 01:15:26,Atm Withdrawal,Jaipur,0
TXN0034642,CUST01490,R6_odd_hour_high_value,3,16480.46,2024-04-14 04:16:17,Shopping,Hyderabad,0
TXN0034628,CUST00402,R6_odd_hour_high_value,3,42651.18,2024-11-08 00:05:25,Healthcare,Kolkata,0
TXN0034497,CUST00283,R6_odd_hour_high_value,3,37367.89,2023-07-22 04:23:18,Travel,Hyderabad,0
TXN0034624,CUST02507,R6_odd_hour_high_value,3,45589.94,2023-01-04 01:13:10,Electronics,Kochi,0
TXN0050410,CUST00234,R6_odd_hour_high_value,3,50810.35,2023-11-13 02:47:55,Atm Withdrawal,Hyderabad,0
TXN0034905,CUST00573,R6_odd_hour_high_value,3,19993.94,2024-08-02 03:38:15,Shopping,Chennai,0
TXN0035242,CUST00456,R6_odd_hour_high_value,3,15493.62,2023-11-22 02:04:08,Atm Withdrawal,Hyderabad,0
TXN0035238,CUST00662,R6_odd_hour_high_value,3,21744.14,2024-12-25 03:49:12,Healthcare,Hyderabad,0
TXN0035236,CUST00273,R6_odd_hour_high_value,3,59113.67,2023-09-24 02:16:20,Atm Withdrawal,Bhopal,0
TXN0035310,CUST00722,R6_odd_hour_high_value,3,48060.81,2024-09-26 02:35:18,Travel,Kochi,0
TXN0034858,CUST00753,R6_odd_hour_high_value,3,28534.78,2024-01-18 02:53:56,Salary,Jaipur,0
TXN0034851,CUST00665,R6_odd_hour_high_value,3,56324.09,2024-06-17 02:23:22,Shopping,Bengaluru,0
TXN0034840,CUST01453,R6_odd_hour_high_value,3,81948.3,2023-03-21 03:49:52,Electronics,Chennai,0
TXN0034495,CUST02254,R6_odd_hour_high_value,3,28051.86,2024-12-22 01:41:00,Insurance,Kochi,0
TXN0035102,CUST02530,R6_odd_hour_high_value,3,22932.5,2023-12-14 02:48:04,Atm Withdrawal,Pune,0
TXN0034475,CUST00084,R6_odd_hour_high_value,3,25449.59,2024-08-05 00:08:45,Travel,Mumbai,0
TXN0034700,CUST02674,R6_odd_hour_high_value,3,16400.68,2023-11-09 02:28:21,Insurance,Jaipur,0
TXN0034808,CUST01763,R6_odd_hour_high_value,3,25458.63,2023-09-01 02:08:12,Shopping,Bhopal,0
TXN0034804,CUST01562,R6_odd_hour_high_value,3,26653.0,2024-01-25 02:34:52,Electronics,Surat,0
TXN0034891,CUST01440,R6_odd_hour_high_value,3,43997.82,2024-11-06 04:48:53,Atm Withdrawal,Bengaluru,0
TXN0034880,CUST00809,R6_odd_hour_high_value,3,34031.09,2024-09-02 00:23:07,Shopping,Bengaluru,0
TXN0034664,CUST02815,R6_odd_hour_high_value,3,38691.11,2023-11-23 02:04:53,Atm Withdrawal,Chennai,0
TXN0034781,CUST01126,R6_odd_hour_high_value,3,34541.75,2023-01-06 03:10:57,Travel,Pune,0
TXN0034726,CUST00538,R6_odd_hour_high_value,3,39166.35,2023-11-17 01:37:56,Electronics,Pune,0
TXN0034477,CUST02786,R6_odd_hour_high_value,3,34698.31,2023-10-21 03:57:00,Travel,Kochi,0
TXN0050519,CUST02738,R6_odd_hour_high_value,3,17079.75,2023-12-17 00:28:11,Shopping,Ahmedabad,0
TXN0050497,CUST00236,R6_odd_hour_high_value,3,33784.91,2024-02-17 00:17:59,Electronics,Chennai,0
TXN0050471,CUST02391,R6_odd_hour_high_value,3,21332.35,2023-02-12 04:50:32,Electronics,Bengaluru,0
TXN0050356,CUST01704,R6_odd_hour_high_value,3,19001.94,2023-06-24 03:57:00,Healthcare,Bhopal,0
TXN0050345,CUST01155,R6_odd_hour_high_value,3,31970.04,2023-01-29 03:01:12,Shopping,Mumbai,0
TXN0050426,CUST00837,R6_odd_hour_high_value,3,75000.0,2024-01-05 04:46:57,Atm Withdrawal,Chennai,0
TXN0050423,CUST02822,R6_odd_hour_high_value,3,26450.89,2023-09-27 02:28:17,Electronics,Bengaluru,0
TXN0050419,CUST01317,R6_odd_hour_high_value,3,15664.19,2024-07-16 04:15:55,Atm Withdrawal,Bengaluru,0
TXN0034231,CUST02871,R6_odd_hour_high_value,3,49726.26,2024-10-24 01:46:14,Electronics,Bhopal,0
TXN0034610,CUST01849,R6_odd_hour_high_value,3,39299.47,2023-01-15 00:53:43,Atm Withdrawal,Chennai,0
TXN0034225,CUST01818,R6_odd_hour_high_value,3,70314.94,2023-03-06 00:07:59,Education,Chennai,0
TXN0034219,CUST01054,R6_odd_hour_high_value,3,29622.24,2023-07-17 03:20:17,Shopping,Hyderabad,0
TXN0034211,CUST01071,R6_odd_hour_high_value,3,35351.33,2023-12-01 04:21:22,Atm Withdrawal,Bengaluru,0
TXN0034205,CUST02582,R6_odd_hour_high_value,3,44944.13,2023-11-01 00:56:36,Education,Ahmedabad,0
TXN0033816,CUST00887,R6_odd_hour_high_value,3,87090.05,2024-01-28 02:33:28,Electronics,Chandigarh,0
TXN0034087,CUST01915,R6_odd_hour_high_value,3,22668.28,2024-12-27 02:31:02,Electronics,Mumbai,0
TXN0034201,CUST00918,R6_odd_hour_high_value,3,43730.79,2024-08-17 00:36:46,Electronics,Pune,0
TXN0034191,CUST02876,R6_odd_hour_high_value,3,73325.18,2024-07-23 01:13:58,Dining,Bengaluru,1
TXN0034188,CUST00900,R6_odd_hour_high_value,3,29349.15,2023-12-28 03:21:41,Atm Withdrawal,Delhi,0
TXN0034228,CUST01330,R6_odd_hour_high_value,3,28662.98,2023-02-12 01:37:00,Travel,Jaipur,0
TXN0034596,CUST02872,R6_odd_hour_high_value,3,79605.8,2023-02-16 04:02:15,Salary,Chandigarh,0
TXN0034582,CUST01308,R6_odd_hour_high_value,3,44104.06,2024-11-01 01:15:28,Travel,Indore,0
TXN0034474,CUST02140,R6_odd_hour_high_value,3,31725.33,2024-09-05 03:13:52,Atm Withdrawal,Chennai,0
TXN0034470,CUST00070,R6_odd_hour_high_value,3,44227.49,2023-03-27 04:52:16,Healthcare,Kochi,0
TXN0034456,CUST01304,R6_odd_hour_high_value,3,59189.69,2024-12-16 00:01:49,Insurance,Kolkata,0
TXN0034570,CUST01836,R6_odd_hour_high_value,3,19735.47,2023-11-30 00:56:00,Electronics,Bengaluru,0
TXN0034555,CUST02172,R6_odd_hour_high_value,3,19264.38,2024-08-05 03:15:13,Healthcare,Bengaluru,0
TXN0034550,CUST00678,R6_odd_hour_high_value,3,80690.96,2023-05-08 01:10:43,Electronics,Delhi,0
TXN0060117,CUST02731,R2_rapid_succession,3,77248.01,2024-11-25 10:05:52,Electronics,Indore,1
TXN0034320,CUST02818,R6_odd_hour_high_value,3,23641.3,2024-02-26 00:29:39,Healthcare,Kolkata,0
TXN0034315,CUST00955,R6_odd_hour_high_value,3,20231.12,2023-10-24 01:19:52,Atm Withdrawal,Lucknow,0
TXN0034306,CUST00228,R6_odd_hour_high_value,3,21570.02,2024-05-25 02:20:27,Shopping,Chandigarh,0
TXN0034301,CUST02942,R6_odd_hour_high_value,3,61191.7,2024-04-27 02:59:09,Electronics,Ahmedabad,0
TXN0034373,CUST01826,R6_odd_hour_high_value,3,46961.03,2023-09-10 01:12:50,Shopping,Kochi,0
TXN0034294,CUST01168,R6_odd_hour_high_value,3,76283.5,2023-07-19 02:37:31,Education,Ahmedabad,0
TXN0034274,CUST00199,R6_odd_hour_high_value,3,66160.08,2024-02-01 00:51:00,Electronics,Hyderabad,0
TXN0034257,CUST01176,R6_odd_hour_high_value,3,25557.7,2023-04-27 04:36:08,Atm Withdrawal,Bhopal,0
TXN0034252,CUST00513,R6_odd_hour_high_value,3,38996.71,2024-12-18 03:39:53,Atm Withdrawal,Chandigarh,0
TXN0034248,CUST01627,R6_odd_hour_high_value,3,90000.0,2023-02-27 00:28:34,Travel,Kolkata,0
TXN0034501,CUST00159,R6_odd_hour_high_value,3,32305.08,2023-02-22 02:45:00,Shopping,Pune,0
TXN0036053,CUST01686,R6_odd_hour_high_value,3,30308.95,2024-06-16 04:57:41,Healthcare,Ahmedabad,0
TXN0036047,CUST02722,R6_odd_hour_high_value,3,76604.76,2023-01-03 04:27:28,Education,Hyderabad,0
TXN0035615,CUST02663,R6_odd_hour_high_value,3,20987.44,2023-04-20 03:33:19,Travel,Pune,0
TXN0050120,CUST02356,R6_odd_hour_high_value,3,20932.78,2024-01-11 00:55:04,Healthcare,Surat,0
TXN0050110,CUST01740,R6_odd_hour_high_value,3,33389.42,2024-10-30 04:28:57,Electronics,Hyderabad,0
TXN0050187,CUST00446,R6_odd_hour_high_value,3,31405.45,2024-01-18 04:29:00,Atm Withdrawal,Chandigarh,0
TXN0035450,CUST02579,R6_odd_hour_high_value,3,43132.84,2023-05-06 00:18:18,Atm Withdrawal,Kochi,0
TXN0035548,CUST01800,R6_odd_hour_high_value,3,42106.27,2023-12-23 04:44:52,Insurance,Bhopal,0
TXN0034927,CUST00899,R6_odd_hour_high_value,3,63341.45,2024-09-10 04:31:58,Atm Withdrawal,Delhi,0
TXN0035522,CUST01592,R6_odd_hour_high_value,3,29602.05,2024-04-22 03:53:18,Atm Withdrawal,Chennai,0
TXN0035427,CUST01324,R6_odd_hour_high_value,3,55249.6,2024-07-18 04:58:18,Electronics,Jaipur,0
TXN0035504,CUST00934,R6_odd_hour_high_value,3,49597.86,2024-07-04 00:40:38,Shopping,Chennai,0
TXN0035497,CUST02207,R6_odd_hour_high_value,3,18536.31,2023-04-03 04:38:27,Atm Withdrawal,Surat,0
TXN0035464,CUST02605,R6_odd_hour_high_value,3,38835.2,2023-10-05 04:03:37,Electronics,Jaipur,0
TXN0035452,CUST02862,R6_odd_hour_high_value,3,27278.64,2023-01-31 01:48:19,Electronics,Kolkata,0
TXN0035397,CUST00823,R6_odd_hour_high_value,3,46539.01,2024-11-13 04:17:02,Electronics,Bengaluru,0
TXN0035382,CUST02810,R6_odd_hour_high_value,3,19453.99,2024-01-02 02:13:25,Atm Withdrawal,Delhi,0
TXN0035376,CUST02133,R6_odd_hour_high_value,3,75000.0,2023-08-27 01:56:24,Insurance,Chennai,0
TXN0035524,CUST01516,R6_odd_hour_high_value,3,19706.51,2024-09-27 04:36:25,Shopping,Chennai,0
TXN0035729,CUST00371,R6_odd_hour_high_value,3,15836.73,2024-08-27 01:10:38,Shopping,Delhi,0
TXN0035728,CUST00933,R6_odd_hour_high_value,3,28713.92,2024-11-11 00:06:55,Groceries,Jaipur,1
TXN0035722,CUST01902,R6_odd_hour_high_value,3,59452.96,2023-07-01 01:25:41,Atm Withdrawal,Lucknow,1
TXN0035398,CUST01966,R6_odd_hour_high_value,3,15826.75,2023-08-01 03:24:47,Salary,Lucknow,0
TXN0035660,CUST01139,R6_odd_hour_high_value,3,40139.99,2024-02-27 03:20:52,Healthcare,Ahmedabad,0
TXN0035645,CUST00315,R6_odd_hour_high_value,3,32033.63,2023-04-01 02:04:10,Shopping,Jaipur,0
TXN0035632,CUST01794,R6_odd_hour_high_value,3,18150.48,2023-08-04 00:39:31,Shopping,Hyderabad,0
TXN0035721,CUST00687,R6_odd_hour_high_value,3,70908.46,2023-06-24 02:32:02,Shopping,Jaipur,1
TXN0035713,CUST01918,R6_odd_hour_high_value,3,63772.59,2024-11-24 01:47:02,Electronics,Jaipur,0
TXN0036056,CUST01379,R2_rapid_succession,3,78806.67,2023-03-24 05:52:29,Groceries,Indore,1
TXN0035695,CUST00450,R6_odd_hour_high_value,3,28389.69,2024-10-06 04:42:16,Electronics,Mumbai,0
TXN0035692,CUST00618,R6_odd_hour_high_value,3,26831.85,2024-07-10 04:41:04,Atm Withdrawal,Bengaluru,0
TXN0035611,CUST01010,R6_odd_hour_high_value,3,44733.58,2023-12-13 03:40:41,Electronics,Indore,0
TXN0035583,CUST01005,R6_odd_hour_high_value,3,22162.11,2023-11-21 00:50:03,Electronics,Hyderabad,0
TXN0035581,CUST00960,R6_odd_hour_high_value,3,84174.98,2024-08-21 03:58:49,Electronics,Chennai,0
TXN0035674,CUST02259,R6_odd_hour_high_value,3,34042.62,2023-04-09 00:00:02,Atm Withdrawal,Pune,0
TXN0060116,CUST01930,R2_rapid_succession,3,99496.16,2024-10-26 22:48:35,Fuel,Kolkata,1
TXN0035994,CUST02532,R6_odd_hour_high_value,3,66476.75,2023-10-12 04:46:39,Electronics,Hyderabad,0
TXN0035987,CUST00507,R6_odd_hour_high_value,3,56134.32,2023-05-17 00:00:00,Shopping,Kolkata,0
TXN0035701,CUST02100,R6_odd_hour_high_value,3,93016.84,2023-09-22 02:20:24,Electronics,Jaipur,0
TXN0035177,CUST00332,R6_odd_hour_high_value,3,35957.46,2024-03-31 01:35:04,Shopping,Bengaluru,0
TXN0050180,CUST02645,R6_odd_hour_high_value,3,38587.73,2023-04-24 00:54:06,Healthcare,Bhopal,0
TXN0050155,CUST02761,R6_odd_hour_high_value,3,42058.04,2024-06-07 03:47:49,Atm Withdrawal,Kochi,0
TXN0050235,CUST00328,R6_odd_hour_high_value,3,57732.89,2024-10-07 02:57:00,Shopping,Indore,1
TXN0050226,CUST01478,R6_odd_hour_high_value,3,68646.69,2024-01-03 03:51:00,Electronics,Chennai,0
TXN0050203,CUST00406,R6_odd_hour_high_value,3,36012.18,2023-08-04 01:18:38,Atm Withdrawal,Kolkata,0
TXN0035034,CUST00191,R6_odd_hour_high_value,3,28689.64,2023-07-05 03:37:23,Travel,Jaipur,0
TXN0035030,CUST00823,R6_odd_hour_high_value,3,57922.15,2024-06-02 03:25:00,Insurance,Bengaluru,0
TXN0035007,CUST00756,R6_odd_hour_high_value,3,60175.83,2024-05-28 03:03:25,Atm Withdrawal,Surat,0
TXN0035374,CUST01690,R6_odd_hour_high_value,3,41126.99,2024-08-26 03:11:27,Insurance,Kochi,0
TXN0034902,CUST00441,R6_odd_hour_high_value,3,37633.63,2023-07-21 00:26:05,Electronics,Mumbai,0
TXN0034998,CUST00918,R6_odd_hour_high_value,3,71436.8,2024-02-29 01:14:42,Electronics,Bhopal,0
TXN0034969,CUST01956,R6_odd_hour_high_value,3,41036.17,2023-12-22 03:26:06,Atm Withdrawal,Bengaluru,0
TXN0034964,CUST00014,R6_odd_hour_high_value,3,43793.55,2023-06-27 01:10:53,Dining,Surat,1
TXN0034952,CUST01226,R6_odd_hour_high_value,3,32828.14,2024-06-30 04:12:51,Travel,Delhi,0
TXN0034947,CUST01281,R6_odd_hour_high_value,3,48869.67,2024-07-12 01:20:06,Insurance,Chennai,0
TXN0034939,CUST02729,R6_odd_hour_high_value,3,21294.13,2024-07-23 03:28:00,Healthcare,Mumbai,0
TXN0035285,CUST01199,R6_odd_hour_high_value,3,31480.5,2024-01-20 02:59:59,Electronics,Jaipur,0
TXN0034929,CUST01173,R6_odd_hour_high_value,3,17717.06,2023-11-07 02:56:14,Shopping,Kolkata,0
TXN0035113,CUST00151,R6_odd_hour_high_value,3,52665.26,2023-09-10 00:39:52,Fuel,Lucknow,1
TXN0035434,CUST01754,R6_odd_hour_high_value,3,26482.7,2023-10-10 00:29:18,Shopping,Chandigarh,0
TXN0035431,CUST01824,R6_odd_hour_high_value,3,25431.27,2023-01-11 00:58:20,Travel,Chandigarh,0
TXN0035224,CUST02929,R6_odd_hour_high_value,3,38265.09,2024-11-05 03:13:05,Atm Withdrawal,Delhi,0
TXN0035219,CUST00829,R6_odd_hour_high_value,3,52039.12,2023-02-05 00:02:28,Electronics,Indore,0
TXN0035282,CUST01877,R6_odd_hour_high_value,3,54910.03,2024-11-21 00:52:36,Salary,Mumbai,0
TXN0035281,CUST01427,R6_odd_hour_high_value,3,43143.53,2023-04-13 02:10:16,Electronics,Lucknow,0
TXN0035267,CUST02709,R6_odd_hour_high_value,3,22375.48,2023-09-09 01:28:18,Healthcare,Kolkata,0
TXN0035154,CUST02822,R6_odd_hour_high_value,3,66274.84,2023-07-24 01:02:52,Insurance,Bengaluru,0
TXN0035142,CUST02824,R6_odd_hour_high_value,3,32172.16,2024-08-24 00:15:31,Atm Withdrawal,Chandigarh,0
TXN0050236,CUST02784,R6_odd_hour_high_value,3,37184.3,2023-02-15 04:56:00,Healthcare,Chandigarh,0
TXN0035131,CUST01722,R6_odd_hour_high_value,3,75000.0,2024-06-14 01:27:42,Healthcare,Indore,0
TXN0035125,CUST00738,R6_odd_hour_high_value,3,24612.54,2024-02-04 01:48:18,Electronics,Chennai,0
TXN0035232,CUST02721,R6_odd_hour_high_value,3,44662.38,2024-11-07 04:00:08,Electronics,Chennai,1
TXN0050202,CUST00021,R6_odd_hour_high_value,3,26016.41,2023-08-13 00:10:48,Electronics,Chandigarh,0
TXN0050266,CUST02883,R6_odd_hour_high_value,3,30861.26,2024-04-27 03:15:41,Travel,Delhi,0
TXN0050259,CUST02007,R6_odd_hour_high_value,3,17169.79,2023-02-03 00:29:10,Shopping,Jaipur,0
TXN0050251,CUST00234,R6_odd_hour_high_value,3,59114.17,2024-11-20 01:05:00,Salary,Hyderabad,0
TXN0050246,CUST00894,R6_odd_hour_high_value,3,26589.16,2024-05-11 00:40:34,Insurance,Hyderabad,0
TXN0050238,CUST02178,R6_odd_hour_high_value,3,36087.21,2023-09-01 04:26:53,Insurance,Indore,0
TXN0035136,CUST01929,R6_odd_hour_high_value,3,27616.8,2023-03-11 00:05:25,Shopping,Lucknow,0
TXN0039965,CUST00221,R6_odd_hour_high_value,3,46933.2,2024-08-25 00:51:50,Shopping,Kochi,0
TXN0039963,CUST01989,R6_odd_hour_high_value,3,38758.51,2024-03-09 03:45:16,Electronics,Lucknow,0
TXN0039942,CUST00620,R6_odd_hour_high_value,3,57708.84,2024-02-15 03:13:11,Travel,Pune,0
TXN0039730,CUST02166,R6_odd_hour_high_value,3,16746.8,2023-03-21 04:42:10,Shopping,Kolkata,0
TXN0039729,CUST01320,R2_rapid_succession,3,10159.57,2023-12-24 01:05:06,Dining,Bengaluru,1
TXN0039830,CUST02843,R6_odd_hour_high_value,3,38343.69,2024-12-21 02:41:59,Education,Delhi,0
TXN0039780,CUST00200,R6_odd_hour_high_value,3,17775.39,2023-02-21 04:01:29,Unknown,Indore,0
TXN0039776,CUST01752,R6_odd_hour_high_value,3,33180.38,2023-09-25 00:48:57,Electronics,Kochi,0
TXN0037507,CUST01602,R6_odd_hour_high_value,3,59707.28,2024-03-09 03:20:35,Electronics,Pune,0
TXN0040202,CUST02170,R6_odd_hour_high_value,3,20010.18,2024-01-25 01:01:30,Shopping,Hyderabad,0
TXN0039761,CUST01758,R6_odd_hour_high_value,3,36934.96,2024-09-21 04:09:46,Electronics,Surat,0
TXN0039755,CUST02456,R6_odd_hour_high_value,3,62635.09,2023-08-25 03:35:11,Electronics,Bhopal,0
TXN0039738,CUST00365,R6_odd_hour_high_value,3,23868.95,2023-03-05 02:43:46,Fuel,Surat,1
TXN0039735,CUST01126,R6_odd_hour_high_value,3,65512.12,2024-02-16 02:01:27,Utilities,Pune,1
TXN0039529,CUST00325,R6_odd_hour_high_value,3,82008.87,2023-05-20 00:34:16,Electronics,Pune,0
TXN0039509,CUST02610,R6_odd_hour_high_value,3,62841.71,2024-09-02 00:23:52,Atm Withdrawal,Surat,0
TXN0039619,CUST02010,R6_odd_hour_high_value,3,22678.49,2024-04-21 03:40:57,Electronics,Bengaluru,0
TXN0039578,CUST02488,R6_odd_hour_high_value,3,29022.96,2023-08-05 00:50:10,Shopping,Indore,0
TXN0040210,CUST02924,R6_odd_hour_high_value,3,29755.09,2023-06-17 02:48:50,Shopping,Kolkata,0
TXN0040187,CUST02982,R6_odd_hour_high_value,3,51936.26,2023-03-14 02:25:00,Atm Withdrawal,Kolkata,0
TXN0040417,CUST02171,R6_odd_hour_high_value,3,19169.11,2024-10-12 00:42:36,Electronics,Bengaluru,0
TXN0040413,CUST02874,R6_odd_hour_high_value,3,22563.04,2024-07-10 03:43:18,Shopping,Chennai,0
TXN0040066,CUST01201,R6_odd_hour_high_value,3,77192.97,2023-05-16 04:47:00,Dining,Chandigarh,1
TXN0040012,CUST02273,R6_odd_hour_high_value,3,34759.07,2024-11-24 01:00:00,Electronics,Hyderabad,0
TXN0040148,CUST02852,R6_odd_hour_high_value,3,46038.92,2023-10-04 03:17:17,Atm Withdrawal,Bhopal,0
TXN0040407,CUST00270,R6_odd_hour_high_value,3,33408.96,2024-10-25 00:59:41,Education,Delhi,0
TXN0040373,CUST02949,R6_odd_hour_high_value,3,51590.97,2024-12-28 02:12:01,Healthcare,Jaipur,0
TXN0040446,CUST00029,R6_odd_hour_high_value,3,31064.38,2023-12-05 03:49:33,Insurance,Pune,0
TXN0039833,CUST00071,R6_odd_hour_high_value,3,23095.17,2023-04-11 02:40:04,Healthcare,Jaipur,0
TXN0040425,CUST02359,R6_odd_hour_high_value,3,26729.76,2024-05-02 00:53:31,Shopping,Kochi,0
TXN0040421,CUST00097,R6_odd_hour_high_value,3,88208.64,2024-10-11 01:13:18,Electronics,Bhopal,0
TXN0039939,CUST01129,R6_odd_hour_high_value,3,25869.62,2024-11-29 01:01:24,Insurance,Hyderabad,0
TXN0049098,CUST01028,R6_odd_hour_high_value,3,64922.27,2024-12-15 01:53:41,Insurance,Ahmedabad,0
TXN0049072,CUST00761,R6_odd_hour_high_value,3,26505.64,2023-01-24 01:51:07,Travel,Pune,0
TXN0049070,CUST00153,R6_odd_hour_high_value,3,76185.06,2023-06-09 00:54:05,Travel,Lucknow,0
TXN0049026,CUST01433,R6_odd_hour_high_value,3,38703.43,2023-11-21 01:31:42,Electronics,Mumbai,0
TXN0049137,CUST00364,R6_odd_hour_high_value,3,54746.86,2023-01-01 00:01:33,Electronics,Bengaluru,0
TXN0039876,CUST02770,R6_odd_hour_high_value,3,44029.11,2023-05-29 04:28:52,Atm Withdrawal,Chennai,0
TXN0040432,CUST01590,R6_odd_hour_high_value,3,24656.13,2024-06-01 03:15:29,Travel,Kochi,0
TXN0039399,CUST02012,R6_odd_hour_high_value,3,61649.18,2024-08-27 02:05:36,Atm Withdrawal,Kochi,0
TXN0039382,CUST00312,R6_odd_hour_high_value,3,34846.77,2024-12-11 00:40:27,Healthcare,Kolkata,0
TXN0039378,CUST02827,R6_odd_hour_high_value,3,25996.01,2023-04-15 04:27:22,Shopping,Hyderabad,0
TXN0039459,CUST02765,R6_odd_hour_high_value,3,26062.88,2023-11-16 00:41:08,Travel,Kochi,0
TXN0039681,CUST00818,R6_odd_hour_high_value,3,20083.34,2024-07-13 01:42:40,Electronics,Lucknow,0
TXN0039377,CUST01489,R6_odd_hour_high_value,3,62614.4,2024-09-01 02:08:01,Salary,Indore,0
TXN0039409,CUST02801,R6_odd_hour_high_value,3,75000.0,2023-12-30 02:34:34,Healthcare,Kolkata,0
TXN0039673,CUST02244,R6_odd_hour_high_value,3,21483.92,2024-08-05 03:00:59,Shopping,Kolkata,0
TXN0039650,CUST02498,R6_odd_hour_high_value,3,24530.2,2024-10-29 02:59:24,Shopping,Mumbai,0
TXN0049200,CUST01514,R6_odd_hour_high_value,3,48554.65,2024-12-01 01:49:58,Atm Withdrawal,Jaipur,0
TXN0039706,CUST01470,R6_odd_hour_high_value,3,24965.2,2024-12-03 04:16:42,Healthcare,Chandigarh,0
TXN0039700,CUST00198,R6_odd_hour_high_value,3,36393.05,2023-01-08 02:00:23,Electronics,Chandigarh,0
TXN0039688,CUST02356,R6_odd_hour_high_value,3,17596.59,2023-02-17 00:33:28,Atm Withdrawal,Surat,0
TXN0039274,CUST00297,R6_odd_hour_high_value,3,75000.0,2024-12-17 02:39:01,Shopping,Bhopal,0
TXN0049242,CUST02257,R6_odd_hour_high_value,3,52586.61,2023-09-25 02:33:13,Healthcare,Bengaluru,0
TXN0049225,CUST01525,R6_odd_hour_high_value,3,25518.36,2023-12-27 03:57:41,Shopping,Surat,0
TXN0039230,CUST02531,R6_odd_hour_high_value,3,25263.87,2024-01-21 01:12:55,Travel,Indore,0
TXN0039223,CUST00192,R6_odd_hour_high_value,3,18417.54,2023-11-24 03:19:53,Electronics,Mumbai,0
TXN0039320,CUST02892,R6_odd_hour_high_value,3,42546.79,2023-01-04 04:59:37,Shopping,Hyderabad,0
TXN0039643,CUST00248,R6_odd_hour_high_value,3,20484.79,2023-12-30 02:49:40,Healthcare,Jaipur,0
TXN0049196,CUST02728,R6_odd_hour_high_value,3,34047.62,2024-03-08 04:55:46,Atm Withdrawal,Chandigarh,0
TXN0049190,CUST01304,R6_odd_hour_high_value,3,29563.19,2024-03-30 03:19:21,Healthcare,Kolkata,0
TXN0049185,CUST00633,R6_odd_hour_high_value,3,16227.66,2023-02-17 00:44:00,Atm Withdrawal,Bhopal,0
TXN0039539,CUST01896,R6_odd_hour_high_value,3,17352.7,2024-04-30 04:08:00,Travel,Indore,0
TXN0049165,CUST02399,R6_odd_hour_high_value,3,17460.3,2023-12-21 03:14:27,Shopping,Surat,0
TXN0049162,CUST02013,R6_odd_hour_high_value,3,39352.5,2024-11-06 03:55:09,Education,Indore,0
TXN0049159,CUST02758,R6_odd_hour_high_value,3,67337.21,2024-02-07 01:51:00,Education,Surat,0
TXN0049148,CUST01612,R6_odd_hour_high_value,3,27182.0,2024-03-10 01:13:01,Atm Withdrawal,Indore,0
TXN0049218,CUST02193,R6_odd_hour_high_value,3,21500.12,2024-08-24 04:46:17,Travel,Lucknow,0
TXN0039475,CUST00358,R6_odd_hour_high_value,3,42282.32,2023-07-18 04:18:22,Education,Hyderabad,0
TXN0049211,CUST01367,R6_odd_hour_high_value,3,32299.29,2024-10-27 02:01:35,Healthcare,Mumbai,0
TXN0049131,CUST00934,R6_odd_hour_high_value,3,83623.8,2023-09-26 02:14:07,Electronics,Chennai,1
TXN0049130,CUST02259,R6_odd_hour_high_value,3,49535.52,2023-11-13 00:55:13,Electronics,Pune,0
TXN0049123,CUST01205,R6_odd_hour_high_value,3,15518.87,2024-11-08 00:35:51,Shopping,Delhi,0
